,Timestamp,Open,High,Low,Close,Volume
0,2018-04-20 01:00:00,1.0,1.0001,0.9998,1.0001,31993.49513451
1,2018-04-20 02:00:00,1.0001,1.0008,0.9999,0.9999,59103.93514901
2,2018-04-20 03:00:00,0.9999,1.0002,0.9997,1.0,27230.0407273
3,2018-04-20 04:00:00,1.0,1.0009,1.0,1.0008,42101.99579779
4,2018-04-20 05:00:00,1.0008,1.001,0.9999,1.0004,76085.01785685
5,2018-04-20 06:00:00,1.0004,1.001,1.0,1.0006,18931.16965666
6,2018-04-20 07:00:00,1.0006,1.0008,1.0001,1.0005,9676.2193266
7,2018-04-20 08:00:00,1.0004,1.001,1.0004,1.0008,32397.10769113
8,2018-04-20 09:00:00,1.0008,1.001,1.0007,1.001,81559.13632013
9,2018-04-20 10:00:00,1.001,1.001,0.9997,1.0008,244818.39236372
10,2018-04-20 11:00:00,1.0008,1.001,0.9997,1.0003,32030.80519107
11,2018-04-20 12:00:00,1.0003,1.0008,0.9997,1.0008,40418.86603961
12,2018-04-20 13:00:00,1.0008,1.0009,1.0001,1.0004,21977.28949466
13,2018-04-20 14:00:00,1.0004,1.0004,1.0,1.0002,13645.36507473
14,2018-04-20 15:00:00,1.0001,1.001,1.0001,1.0004,52400.48854435
15,2018-04-20 16:00:00,1.0004,1.001,0.9998,1.0005,58839.95396173
16,2018-04-20 17:00:00,1.0006,1.0006,1.0001,1.0002,1792.89102806
17,2018-04-20 18:00:00,1.0002,1.0003,1.0001,1.0002,9591.60774982
18,2018-04-20 19:00:00,1.0002,1.0003,1.0,1.0002,3941.14610917
19,2018-04-20 20:00:00,1.0002,1.0004,1.0,1.0001,13747.9251346
20,2018-04-20 21:00:00,1.0001,1.001,1.0,1.001,141783.45714032
21,2018-04-20 22:00:00,1.001,1.0018,1.0001,1.0018,334928.40162861
22,2018-04-20 23:00:00,1.0018,1.0028,1.0001,1.0024,125195.83741264
23,2018-04-21 00:00:00,1.0024,1.0029,1.0003,1.0011,94122.1603178
24,2018-04-21 01:00:00,1.0011,1.003,1.0005,1.0012,55538.12352118
25,2018-04-21 02:00:00,1.0012,1.0012,1.0007,1.0008,5792.39894919
26,2018-04-21 03:00:00,1.0008,1.001,1.0001,1.0008,21481.00289659
27,2018-04-21 04:00:00,1.0008,1.001,1.0005,1.0005,11829.95216013
28,2018-04-21 05:00:00,1.0005,1.0008,1.0005,1.0008,649.06858798
29,2018-04-21 06:00:00,1.0008,1.0023,1.0008,1.002,30740.82128988
30,2018-04-21 07:00:00,1.0021,1.003,1.0021,1.003,258052.02185802
31,2018-04-21 08:00:00,1.003,1.003,1.0022,1.0028,87569.64898982
32,2018-04-21 09:00:00,1.0028,1.003,1.0013,1.0029,25218.21726082
33,2018-04-21 10:00:00,1.0029,1.003,1.0028,1.003,46822.43385713
34,2018-04-21 11:00:00,1.003,1.003,1.0001,1.0009,14324.02112716
35,2018-04-21 12:00:00,1.0009,1.003,1.0001,1.0021,31426.94563772
36,2018-04-21 13:00:00,1.0021,1.0021,1.0007,1.0014,6441.08365364
37,2018-04-21 14:00:00,1.0014,1.0015,1.0004,1.0015,5216.12754461
38,2018-04-21 15:00:00,1.0013,1.0024,1.0004,1.0005,6916.42782441
39,2018-04-21 16:00:00,1.001,1.003,1.0007,1.003,63959.57216606
40,2018-04-21 17:00:00,1.003,1.003,1.003,1.003,0.0
41,2018-04-21 18:00:00,1.003,1.003,1.0001,1.0006,3134.17212892
42,2018-04-21 19:00:00,1.0021,1.0021,1.0001,1.0009,8741.72796435
43,2018-04-21 20:00:00,1.0009,1.0022,1.0001,1.0007,7357.75397109
44,2018-04-21 21:00:00,1.0007,1.0019,1.0001,1.0004,40676.3589981
45,2018-04-21 22:00:00,1.0004,1.003,1.0001,1.0027,31521.24522447
46,2018-04-21 23:00:00,1.0027,1.003,1.0001,1.0004,50769.57326691
47,2018-04-22 00:00:00,1.0004,1.0025,1.0004,1.0025,3589.09106211
48,2018-04-22 01:00:00,1.0025,1.0025,1.0001,1.0013,26231.533447
49,2018-04-22 02:00:00,1.0013,1.0016,1.0011,1.0013,8673.19549347
50,2018-04-22 03:00:00,1.0013,1.0028,1.0013,1.0023,3272.13654594
51,2018-04-22 04:00:00,1.0023,1.0026,1.0002,1.0016,28695.2221
52,2018-04-22 05:00:00,1.0016,1.0019,1.0016,1.0018,112.25243408
53,2018-04-22 06:00:00,1.0018,1.0018,1.0018,1.0018,0.0
54,2018-04-22 07:00:00,1.0018,1.0021,1.0008,1.0021,4134.17878911
55,2018-04-22 08:00:00,1.0021,1.0027,1.0011,1.0024,24053.18294436
56,2018-04-22 09:00:00,1.0024,1.003,1.0024,1.0028,85233.92555449
57,2018-04-22 10:00:00,1.0028,1.0032,1.0028,1.0032,80956.60220225
58,2018-04-22 11:00:00,1.0032,1.0045,1.0013,1.0045,163425.37676941
59,2018-04-22 12:00:00,1.0045,1.0045,1.0011,1.0035,91911.56711328
60,2018-04-22 13:00:00,1.0035,1.0045,1.0035,1.0043,11140.12839158
61,2018-04-22 14:00:00,1.0043,1.0043,1.001,1.001,32410.51069769
62,2018-04-22 15:00:00,1.001,1.0044,1.001,1.0034,5109.10342667
63,2018-04-22 16:00:00,1.0034,1.0045,1.0034,1.0037,22489.34441204
64,2018-04-22 17:00:00,1.0037,1.0045,1.0035,1.004,10798.92165067
65,2018-04-22 18:00:00,1.004,1.004,1.0014,1.0039,29250.75654739
66,2018-04-22 19:00:00,1.0039,1.004,1.0023,1.0036,3702.86444893
67,2018-04-22 20:00:00,1.0036,1.0037,1.001,1.0034,10616.95042276
68,2018-04-22 21:00:00,1.0034,1.0034,1.001,1.001,4441.1897308
69,2018-04-22 22:00:00,1.001,1.0028,1.001,1.001,4553.99622751
