,Timestamp,Open,High,Low,Close,Volume
0,2018-04-20 00:00:00,0.021758,0.021765,0.021171,0.021289,15463.29
1,2018-04-20 01:00:00,0.021289,0.02137,0.0211,0.021117,30898.8
2,2018-04-20 02:00:00,0.021117,0.02153,0.02105,0.021521,27576.63
3,2018-04-20 03:00:00,0.021521,0.021528,0.021231,0.02127,7132.11
4,2018-04-20 04:00:00,0.021299,0.021579,0.021278,0.021435,13400.72
5,2018-04-20 05:00:00,0.021435,0.02146,0.021229,0.021427,8334.16
6,2018-04-20 06:00:00,0.021427,0.021447,0.021229,0.021269,8456.34
7,2018-04-20 07:00:00,0.021312,0.021326,0.021118,0.021323,6547.73
8,2018-04-20 08:00:00,0.021323,0.021344,0.021102,0.021241,6765.65
9,2018-04-20 09:00:00,0.021241,0.02128,0.021085,0.021142,9539.2
10,2018-04-20 10:00:00,0.02116,0.02116,0.0209,0.020951,10984.85
11,2018-04-20 11:00:00,0.020951,0.021107,0.020884,0.020959,15505.86
12,2018-04-20 12:00:00,0.02096,0.020963,0.020758,0.020835,16183.46
13,2018-04-20 13:00:00,0.020863,0.021,0.020606,0.020914,23255.47
14,2018-04-20 14:00:00,0.020921,0.020921,0.020652,0.020695,9806.47
15,2018-04-20 15:00:00,0.020699,0.020794,0.02064,0.020702,9814.71
16,2018-04-20 16:00:00,0.020743,0.021042,0.020743,0.020819,14943.16
17,2018-04-20 17:00:00,0.020819,0.02082,0.0207,0.0207,9171.0
18,2018-04-20 18:00:00,0.020721,0.020759,0.020611,0.020649,8616.41
19,2018-04-20 19:00:00,0.020649,0.020812,0.020607,0.020767,8197.41
20,2018-04-20 20:00:00,0.020772,0.020826,0.02071,0.020761,7623.66
21,2018-04-20 21:00:00,0.02076,0.020797,0.020619,0.020691,8845.58
22,2018-04-20 22:00:00,0.02074,0.02074,0.020226,0.02058,25900.86
23,2018-04-20 23:00:00,0.020579,0.020618,0.020292,0.020356,22755.58
24,2018-04-21 00:00:00,0.020377,0.020523,0.020314,0.02047,8518.67
25,2018-04-21 01:00:00,0.020463,0.020751,0.020425,0.020625,10580.1
26,2018-04-21 02:00:00,0.020631,0.02069,0.020583,0.020622,8189.84
27,2018-04-21 03:00:00,0.020654,0.020731,0.020535,0.02064,8284.34
28,2018-04-21 04:00:00,0.020639,0.020661,0.02045,0.020556,7540.98
29,2018-04-21 05:00:00,0.020556,0.020635,0.020516,0.020602,4235.66
