,Timestamp,Open,High,Low,Close,Volume
0,2018-04-20 00:00:00,0.00024406,0.00024725,0.00024406,0.00024725,734.12493012
1,2018-04-20 01:00:00,0.000247,0.000252,0.000245,0.00024608,4913.9478668
2,2018-04-20 02:00:00,0.000246,0.00024651,0.00024501,0.000246,1098.34335719
3,2018-04-20 03:00:00,0.00024651,0.0002524,0.000246,0.00025148,3618.03375396
4,2018-04-20 04:00:00,0.0002524,0.0002524,0.000247,0.000247,2692.77758109
5,2018-04-20 05:00:00,0.000247,0.00025139,0.00024652,0.00025139,1879.60097733
6,2018-04-20 06:00:00,0.00025139,0.00025239,0.00024602,0.00024602,8338.32825817
7,2018-04-20 07:00:00,0.00024601,0.00024601,0.00023,0.00023735,34962.32109768
8,2018-04-20 08:00:00,0.00023997,0.00024629,0.00023735,0.00024273,8776.13086443
9,2018-04-20 09:00:00,0.00024599,0.0002539,0.00024282,0.00025033,8846.73858664
10,2018-04-20 10:00:00,0.00025042,0.00025389,0.00025042,0.0002506,1278.86879615
11,2018-04-20 11:00:00,0.00025309,0.0002535,0.00025058,0.0002525,2576.77186958
12,2018-04-20 12:00:00,0.000252,0.000255,0.000252,0.00025499,5260.05459719
13,2018-04-20 13:00:00,0.00025499,0.00025765,0.000252,0.000252,8558.53464552
14,2018-04-20 14:00:00,0.000252,0.00025589,0.00025173,0.00025174,1753.98587839
15,2018-04-20 15:00:00,0.00025173,0.000253,0.0002459,0.00024827,5685.57833143
16,2018-04-20 16:00:00,0.00024814,0.00025765,0.00024591,0.00025654,6751.59562681
17,2018-04-20 17:00:00,0.00025654,0.00025775,0.0002459,0.00025242,4239.76857891
18,2018-04-20 18:00:00,0.00024918,0.000255,0.00024591,0.00024738,2551.03746369
19,2018-04-20 19:00:00,0.000248,0.00025243,0.000248,0.00025151,735.35036014
20,2018-04-20 20:00:00,0.00025151,0.00025231,0.0002495,0.00024952,726.4570221
21,2018-04-20 21:00:00,0.00024956,0.00025322,0.00024949,0.00025264,2619.36136048
22,2018-04-20 22:00:00,0.00025264,0.0002532,0.00024766,0.00024766,2528.816366
23,2018-04-20 23:00:00,0.00024766,0.00024777,0.00023993,0.000245,12648.06942551
24,2018-04-21 00:00:00,0.000245,0.000247,0.000242,0.00024234,707.94331098
25,2018-04-21 01:00:00,0.00024245,0.00024568,0.00024245,0.00024568,274.54896312
26,2018-04-21 02:00:00,0.00024576,0.00024579,0.0002374,0.00023745,1739.71237013
27,2018-04-21 03:00:00,0.00023835,0.00024144,0.0002374,0.00024144,809.60617537
28,2018-04-21 04:00:00,0.000242,0.000245,0.000242,0.000245,141.12746827
29,2018-04-21 05:00:00,0.000245,0.000246,0.00024433,0.00024433,169.1873944
30,2018-04-21 06:00:00,0.000242,0.00024696,0.00023411,0.00023884,10446.15646433
31,2018-04-21 07:00:00,0.00023877,0.00023896,0.000234,0.00023634,1708.5402053
32,2018-04-21 08:00:00,0.00023892,0.00023898,0.00023352,0.00023797,2112.00542759
33,2018-04-21 09:00:00,0.00023401,0.00023402,0.00022213,0.00023154,13003.21807142
34,2018-04-21 10:00:00,0.0002319,0.00023532,0.00023,0.00023,4185.83544145
35,2018-04-21 11:00:00,0.00023,0.00023188,0.00022901,0.00022901,515.22210414
36,2018-04-21 12:00:00,0.00022901,0.0002319,0.000226,0.00022611,1966.46377371
37,2018-04-21 13:00:00,0.00023188,0.0002319,0.00022707,0.00022755,1405.5992207
38,2018-04-21 14:00:00,0.0002307,0.00023174,0.000225,0.000225,1342.26451034
39,2018-04-21 15:00:00,0.000225,0.00023,0.000224,0.000224,5145.49697953
40,2018-04-21 16:00:00,0.00022963,0.00022963,0.000225,0.00022736,1162.91014203
41,2018-04-21 17:00:00,0.00022736,0.00023107,0.00022736,0.00023104,712.82649212
42,2018-04-21 18:00:00,0.00022831,0.00023108,0.00022831,0.0002305,244.30982714
43,2018-04-21 19:00:00,0.00023108,0.00023108,0.00022831,0.00023107,644.10601332
44,2018-04-21 20:00:00,0.00023108,0.00023108,0.00022405,0.00022405,2598.46310571
45,2018-04-21 21:00:00,0.00022889,0.00023098,0.00022889,0.00023085,242.64186154
46,2018-04-21 22:00:00,0.0002275,0.00022967,0.00022701,0.00022967,97.5232448
47,2018-04-21 23:00:00,0.00022967,0.00023098,0.00022966,0.00023094,123.94414617
48,2018-04-22 00:00:00,0.00023,0.000231,0.00023,0.000231,1206.99373581
49,2018-04-22 01:00:00,0.00023,0.00023095,0.000228,0.000228,431.69116692
50,2018-04-22 02:00:00,0.00022805,0.00023075,0.000228,0.00023075,938.80329959
51,2018-04-22 03:00:00,0.00023076,0.00023108,0.000226,0.00023108,1860.48036522
52,2018-04-22 04:00:00,0.000228,0.00023837,0.000228,0.00023727,7046.16356508
53,2018-04-22 05:00:00,0.00023727,0.0002399,0.0002355,0.00023596,6000.61155832
54,2018-04-22 06:00:00,0.00023599,0.00024147,0.00023551,0.0002404,2275.58015277
55,2018-04-22 07:00:00,0.00024147,0.000242,0.00024,0.00024196,503.44206435
56,2018-04-22 08:00:00,0.00024043,0.000242,0.000236,0.000238,3245.14079087
57,2018-04-22 09:00:00,0.000237,0.00023998,0.000237,0.00023998,171.72140339
58,2018-04-22 10:00:00,0.00023902,0.00023997,0.00023667,0.00023668,783.70701882
59,2018-04-22 11:00:00,0.00023667,0.000237,0.00023667,0.00023667,711.842565
60,2018-04-22 12:00:00,0.00023667,0.00024214,0.0002366,0.0002366,966.19120786
61,2018-04-22 13:00:00,0.0002366,0.0002366,0.000235,0.000235,267.18517199
