,Timestamp,Open,High,Low,Close,Volume
0,2018-04-20 00:00:00,2.92e-05,2.99e-05,2.92e-05,2.99e-05,37508.1633
1,2018-04-20 01:00:00,2.9e-05,2.98e-05,2.85e-05,2.85e-05,129.1214
2,2018-04-20 02:00:00,2.98e-05,2.98e-05,2.98e-05,2.98e-05,2177.0221
3,2018-04-20 03:00:00,2.98e-05,2.99e-05,2.73e-05,2.73e-05,186674.1591
4,2018-04-20 04:00:00,,,,,0.0
5,2018-04-20 05:00:00,2.72e-05,2.79e-05,2.72e-05,2.74e-05,27324.7424
6,2018-04-20 06:00:00,2.73e-05,2.95e-05,2.73e-05,2.82e-05,11227.8216
7,2018-04-20 07:00:00,2.92e-05,3.01e-05,2.84e-05,2.99e-05,350327.9303
8,2018-04-20 08:00:00,3e-05,3.01e-05,3e-05,3.01e-05,93007.9894
9,2018-04-20 09:00:00,3.01e-05,3.01e-05,3.01e-05,3.01e-05,60169.7091
10,2018-04-20 10:00:00,3.02e-05,3.02e-05,3.01e-05,3.01e-05,56255.064
11,2018-04-20 11:00:00,3.01e-05,3.02e-05,3.01e-05,3.02e-05,109017.4835
12,2018-04-20 12:00:00,3.02e-05,3.02e-05,3e-05,3e-05,123011.9376
13,2018-04-20 13:00:00,3e-05,3.02e-05,3e-05,3.02e-05,40319.4289
14,2018-04-20 14:00:00,3.02e-05,3.03e-05,3e-05,3e-05,125233.5897
15,2018-04-20 15:00:00,3.02e-05,3.03e-05,2.97e-05,3.03e-05,273544.8032
16,2018-04-20 16:00:00,3.03e-05,3.03e-05,2.77e-05,3e-05,108709.9771
17,2018-04-20 17:00:00,3e-05,3.1e-05,2.98e-05,3.1e-05,220358.1524
18,2018-04-20 18:00:00,3.09e-05,3.12e-05,3.09e-05,3.12e-05,73047.2569
19,2018-04-20 19:00:00,3.09e-05,3.09e-05,3.08e-05,3.09e-05,18895.5872
20,2018-04-20 20:00:00,3.09e-05,3.09e-05,3.04e-05,3.09e-05,148589.3958
21,2018-04-20 21:00:00,3.12e-05,3.12e-05,3.08e-05,3.12e-05,60026.8118
22,2018-04-20 22:00:00,3.15e-05,3.15e-05,3.06e-05,3.06e-05,51151.3278
23,2018-04-20 23:00:00,3.15e-05,3.15e-05,3.04e-05,3.04e-05,28273.7785
24,2018-04-21 00:00:00,3.02e-05,3.15e-05,3e-05,3.15e-05,27230.3817
25,2018-04-21 01:00:00,3.15e-05,3.15e-05,3.15e-05,3.15e-05,21401.2657
26,2018-04-21 02:00:00,3.13e-05,3.15e-05,3.06e-05,3.06e-05,62338.262
27,2018-04-21 03:00:00,3.06e-05,3.06e-05,3e-05,3e-05,77400.7743
28,2018-04-21 04:00:00,3.14e-05,3.14e-05,3.13e-05,3.13e-05,10687.8138
29,2018-04-21 05:00:00,3.14e-05,3.14e-05,3.13e-05,3.14e-05,13160.397
30,2018-04-21 06:00:00,3.14e-05,3.19e-05,3.14e-05,3.18e-05,41310.6679
31,2018-04-21 07:00:00,3.17e-05,3.17e-05,3.13e-05,3.14e-05,165075.5151
32,2018-04-21 08:00:00,3.13e-05,3.17e-05,3.13e-05,3.17e-05,74439.0588
33,2018-04-21 09:00:00,3.17e-05,3.17e-05,3.01e-05,3.01e-05,87912.1519
34,2018-04-21 10:00:00,3.01e-05,3.01e-05,2.98e-05,2.98e-05,41643.6696
35,2018-04-21 11:00:00,3e-05,3.18e-05,3e-05,3.18e-05,28623.1308
36,2018-04-21 12:00:00,3.1e-05,3.18e-05,3.1e-05,3.18e-05,16342.6155
37,2018-04-21 13:00:00,3.18e-05,3.18e-05,2.98e-05,3e-05,59931.9473
38,2018-04-21 14:00:00,3.17e-05,3.17e-05,3.02e-05,3.02e-05,4453.5925
39,2018-04-21 15:00:00,3.03e-05,3.17e-05,2.98e-05,3.1e-05,60322.5322
40,2018-04-21 16:00:00,2.99e-05,3.05e-05,2.99e-05,3.05e-05,32011.8628
41,2018-04-21 17:00:00,3.05e-05,3.17e-05,3.01e-05,3.17e-05,37755.1442
42,2018-04-21 18:00:00,3.17e-05,3.17e-05,3.01e-05,3.1e-05,43058.6976
43,2018-04-21 19:00:00,3.07e-05,3.11e-05,2.97e-05,3.11e-05,242196.8972
44,2018-04-21 20:00:00,3.12e-05,3.18e-05,3.12e-05,3.18e-05,155723.9875
45,2018-04-21 21:00:00,3.18e-05,3.19e-05,3.18e-05,3.19e-05,50266.2485
46,2018-04-21 22:00:00,3.18e-05,3.19e-05,3.13e-05,3.18e-05,24211.1931
47,2018-04-21 23:00:00,3.19e-05,3.2e-05,3.13e-05,3.15e-05,111860.8524
48,2018-04-22 00:00:00,3.2e-05,3.29e-05,3.2e-05,3.29e-05,52699.7105
49,2018-04-22 01:00:00,3.29e-05,3.29e-05,3.2e-05,3.2e-05,48276.4269
50,2018-04-22 02:00:00,3.2e-05,3.2e-05,3.19e-05,3.2e-05,18014.3665
51,2018-04-22 03:00:00,3.15e-05,3.29e-05,3.13e-05,3.29e-05,7079.0115
52,2018-04-22 04:00:00,,,,,0.0
53,2018-04-22 05:00:00,3.29e-05,3.29e-05,3.29e-05,3.29e-05,3999.7042
54,2018-04-22 06:00:00,3.29e-05,3.29e-05,3.29e-05,3.29e-05,10558.4432
55,2018-04-22 07:00:00,3.23e-05,3.29e-05,3.13e-05,3.29e-05,16508.1518
56,2018-04-22 08:00:00,3.29e-05,3.29e-05,3.2e-05,3.2e-05,48057.1486
57,2018-04-22 09:00:00,,,,,0.0
58,2018-04-22 10:00:00,3.29e-05,3.3e-05,3.22e-05,3.3e-05,59604.0459
59,2018-04-22 11:00:00,3.3e-05,3.33e-05,3.26e-05,3.29e-05,379815.5337
60,2018-04-22 12:00:00,3.36e-05,3.36e-05,3.29e-05,3.36e-05,129500.1862
61,2018-04-22 13:00:00,3.29e-05,3.36e-05,3.14e-05,3.35e-05,55961.7937
62,2018-04-22 14:00:00,3.34e-05,3.34e-05,3.28e-05,3.28e-05,26432.3813
63,2018-04-22 15:00:00,3.34e-05,3.34e-05,3.33e-05,3.33e-05,6581.9478
64,2018-04-22 16:00:00,3.33e-05,3.36e-05,3.28e-05,3.36e-05,73834.1825
65,2018-04-22 17:00:00,3.36e-05,3.36e-05,3.36e-05,3.36e-05,66983.1618
66,2018-04-22 18:00:00,3.36e-05,3.4e-05,3.3e-05,3.3e-05,201143.2622
67,2018-04-22 19:00:00,3.3e-05,3.4e-05,3.15e-05,3.16e-05,53840.5152
68,2018-04-22 20:00:00,3.14e-05,3.4e-05,3.13e-05,3.31e-05,683345.966
69,2018-04-22 21:00:00,3.3e-05,3.44e-05,3.23e-05,3.43e-05,37526.9262
70,2018-04-22 22:00:00,3.44e-05,3.49e-05,3.35e-05,3.49e-05,72741.7946
71,2018-04-22 23:00:00,3.49e-05,3.49e-05,3.28e-05,3.49e-05,15772.6261
72,2018-04-23 00:00:00,3.48e-05,3.48e-05,3.36e-05,3.36e-05,350.9534
73,2018-04-23 01:00:00,3.33e-05,3.49e-05,3.28e-05,3.48e-05,38704.7192
74,2018-04-23 02:00:00,3.44e-05,3.5e-05,3.39e-05,3.5e-05,86502.9314
75,2018-04-23 03:00:00,3.33e-05,3.49e-05,3.2e-05,3.23e-05,91790.5575
76,2018-04-23 04:00:00,3.47e-05,3.5e-05,3.37e-05,3.49e-05,11913.975
77,2018-04-23 05:00:00,3.5e-05,3.5e-05,3.44e-05,3.44e-05,3997.6592
78,2018-04-23 06:00:00,3.39e-05,3.5e-05,3.33e-05,3.42e-05,13381.5087
79,2018-04-23 07:00:00,3.5e-05,3.5e-05,3.5e-05,3.5e-05,52613.6232
80,2018-04-23 08:00:00,3.5e-05,3.5e-05,3.34e-05,3.45e-05,6535.1844
81,2018-04-23 09:00:00,3.46e-05,3.46e-05,3.46e-05,3.46e-05,1084.8049
82,2018-04-23 10:00:00,3.46e-05,3.46e-05,3.41e-05,3.46e-05,8318.7588
83,2018-04-23 11:00:00,3.46e-05,3.46e-05,3.41e-05,3.41e-05,9633.7261
84,2018-04-23 12:00:00,3.49e-05,3.49e-05,3.42e-05,3.42e-05,21642.1005
85,2018-04-23 13:00:00,3.42e-05,3.42e-05,3.42e-05,3.42e-05,160.6102
86,2018-04-23 14:00:00,3.49e-05,3.96e-05,3.42e-05,3.94e-05,456769.5085
87,2018-04-23 15:00:00,3.81e-05,4e-05,3.74e-05,3.74e-05,348141.3148
88,2018-04-23 16:00:00,3.74e-05,3.84e-05,3.59e-05,3.65e-05,35491.6065
89,2018-04-23 17:00:00,3.84e-05,3.84e-05,3.5e-05,3.59e-05,5112.3159
90,2018-04-23 18:00:00,3.59e-05,3.67e-05,3.54e-05,3.54e-05,4465.0862
91,2018-04-23 19:00:00,3.51e-05,3.83e-05,3.5e-05,3.61e-05,19593.78
92,2018-04-23 20:00:00,3.51e-05,3.61e-05,3.5e-05,3.61e-05,47455.4611
93,2018-04-23 21:00:00,3.49e-05,3.9e-05,3.49e-05,3.9e-05,168399.6342
94,2018-04-23 22:00:00,3.99e-05,4e-05,3.85e-05,4e-05,102455.9676
95,2018-04-23 23:00:00,4e-05,4.1e-05,3.98e-05,3.99e-05,66852.1058
96,2018-04-24 00:00:00,3.72e-05,3.72e-05,3.47e-05,3.7e-05,11345.4305
97,2018-04-24 01:00:00,3.7e-05,3.99e-05,3.6e-05,3.73e-05,72209.3649
98,2018-04-24 02:00:00,3.73e-05,3.89e-05,3.6e-05,3.7e-05,134632.4457
